MainshockTime,MainshockYear,MainshockLat,MainshockLon,MainshockDepth,Target,NO,Mag_max,Mag_mean,b_lsq,a_lsq,b_std_lsq,std_gr_lsq,b_mlk,a_mlk,b_std_mlk,std_gr_mlk,dM_lsq,dM_mlk,Energy,x7_lsq,x7_mlk,zvalue,beta,T_elaps6,T_elaps65,T_elaps7,T_elaps75,TargetClass
2003-06-26 14:11:45.510,2003,12.292,123.817,4,6.0,3.0,4.7,4.3999999999999995,0.5767855668282784,2.7568011198329576,0.15928234959536386,0.08437908520728299,0.9650988486738945,4.337516649415241,0.4459462126284336,0.17206970276903763,-0.07959449469670421,0.2056244700993517,20739928240.393894,0.018605583705399102,0.0012726338013397947,0.6123724356957945,3.259718258647996,131.13177847222687,16748.232494328706,21969.50876747685,43535.17270833333,Strong (6.0-6.9)
2004-02-26 17:25:55.910,2004,8.177,123.294,20,5.0,4.0,5.0,4.55,0.7074102276214955,3.5123679099256946,0.22288771854463338,0.06839596503438913,0.8685889638065036,4.163274742934627,0.33602538225591405,0.11792772330548631,0.03489238240840109,0.20685281944005496,37357299910.63497,0.007546912541501533,0.0024787521766663602,-0.9999999999999998,8.867725110565202,423.5255394675987,17863.964438773153,17863.964438773153,43535.17270833333,Moderate (5.0-5.9)
2004-07-31 04:48:21.470,2004,19.916,122.655,1,5.1,9.0,4.7,4.266666666666667,1.5976457241966127,7.501553892360152,0.5084162588458392,0.11278106407940551,1.4009499416233948,6.582959759154277,0.3909342335533701,0.11080747294101738,0.004619929970794523,0.0010742471454294744,26863200338.14011,1.6108786568215585e-05,6.268305795836468e-05,-1.9958974315773466,12.27700756236849,1476.060167476855,26885.58122071759,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
2005-02-20 05:08:39.170,2005,8.925,126.427,48,5.1,3.0,5.0,4.7,0.31808083647977475,1.7503197616255781,0.05856242051287263,0.08601419135571066,0.7896263307331853,3.793551843799041,0.3609003080423377,0.2046967960857552,-0.5027513791666998,0.1957632412325392,41194675062.25289,0.11111111111111126,0.004276820349208924,0.44721359549995787,2.599710778816777,2693.6934568287033,2693.6934568287033,19330.758011226848,19330.758011226848,Moderate (5.0-5.9)
2006-05-31 18:06:50.430,2006,20.912,119.955,74,5.2,4.0,5.0,4.525,0.675393635065917,3.3490832878922454,0.2114649772775532,0.06824747218771385,0.9143041724278975,4.350707098282342,0.3875305336286677,0.1305116147777208,0.04128686737567211,0.2415101784680509,36977636037.05106,0.009414973344812247,0.0018075381933252406,-2.8284271247461903,7.343625335737808,12562.526972569445,12562.526972569445,12562.526972569445,43535.17270833333,Moderate (5.0-5.9)
2006-10-20 22:09:28.000,2006,13.442,121.552,11,5.1,5.0,5.2,4.32,0.24629726917962114,1.2123298916285798,0.03163214106780298,0.09030899869919438,0.7238241365054201,3.3410913689867456,0.2731967429279686,0.214918598712319,0.2777777777777768,0.5841116916640328,49005182717.67738,0.18243501321018057,0.006737946999085445,-1.0,11.196300409382683,4357.898292824069,4358.1208356481475,4358.1208356481475,43535.17270833333,Moderate (5.0-5.9)
2007-02-19 11:12:58.230,2007,5.151,126.652,24,5.4,4.0,6.1,4.75,0.18094474511597977,1.0008759994328755,0.03402610245897946,0.13912568614184917,0.7238241365054201,3.642121364650727,0.544485573099861,0.38426685285820483,0.5686097471836158,1.0682233833280659,309311650074.9957,0.2865271398684897,0.006737946999085445,0.0,3.3850163286595922,6.935766319445975,3092.1079216435173,3092.1079216435173,25891.377410069446,Moderate (5.0-5.9)
2007-03-15 06:07:58.180,2007,3.948,126.445,9,5.3,3.0,5.5,5.0,0.03884366008581209,0.4965430847625686,0.001735154418191428,0.03995005343170847,0.41361379228881134,2.131576423874908,0.19673782454726174,0.23642594157408042,-7.283117854126582,0.3464570968984848,126104772417.26497,0.7646611396363456,0.0574326192676173,-1.4411533842457844,3.6122809875741004,348.3703677083322,24758.107409490738,24758.107409490738,34333.89095115741,Moderate (5.0-5.9)
2007-03-20 03:10:32.000,2007,9.27,126.43,49,5.3,3.0,4.9,4.633333333333334,0.39760104559971776,2.0944974110666585,0.07947597138551352,0.08724318262606633,0.8985403073860382,4.250990545741023,0.40589708898995197,0.19974086533816848,-0.3678367782143104,0.1690040604770804,33667745480.27791,0.06415002990995881,0.00201548271450704,-0.44721359549995787,2.9650961789828814,3451.611429398152,3451.611429398152,20088.675983796296,20088.675983796296,Moderate (5.0-5.9)
2007-11-17 15:02:34.030,2007,5.7,126.828,52,5.4,3.0,4.9,4.466666666666667,0.619110832143756,2.939355549281524,0.20570337939638406,0.08504274464741032,1.0423067565678037,4.750578956647657,0.5830364778023007,0.1680889961052082,0.15229507113677343,0.34224487972162176,27710253595.159683,0.013888888888888909,0.0007465858083766833,-1.4411533842457844,1.8251671638682199,89.05294942130422,89.05294942130422,3363.2673637731496,18316.278808217598,Moderate (5.0-5.9)
2007-12-09 05:22:08.240,2007,12.47,125.61,23,5.4,4.0,5.4,4.475,0.3043380175943546,1.5316141537628927,0.06644741225810803,0.1328491063699934,1.0218693691841223,4.791724404982864,0.7491286730774125,0.3503568453052927,0.3673913043478283,0.7108248965240476,73150566288.06015,0.12217601261424423,0.0008597890156869469,-0.8660254037844386,3.907598644188526,1481.5053841435147,1481.5053841435147,4197.457784027778,43535.17270833333,Moderate (5.0-5.9)
2007-12-12 19:58:39.920,2007,12.655,125.75,30,5.0,9.0,5.4,4.577777777777778,0.45875957758702035,2.6571832192716713,0.08139043246775535,0.10768363363309592,0.7896263307331853,4.17354447253634,0.24112726011223778,0.16516721229651668,-0.392104076056353,0.11453229192457037,105557436692.11877,0.04204566901850597,0.004276820349208924,-1.5397947077242096,8.17198022281197,1485.114084143519,1485.114084143519,4201.066484027782,43535.17270833333,Moderate (5.0-5.9)
2008-03-21 17:05:28.310,2008,13.181,125.703,36,5.3,6.0,5.1,4.633333333333333,,,,,,,,,,,58607363041.77943,,,-2.449489742783178,4.392943174621057,18.120969212963246,18.120969212963246,4300.94621076389,43535.17270833333,Moderate (5.0-5.9)
2008-03-21 17:40:28.570,2008,13.136,125.848,36,5.1,7.0,5.3,4.628571428571428,0.6900367438544439,3.675008330564408,0.17185726192598857,0.08228963309832943,1.0099871672168674,5.142913540090236,0.36817573742862164,0.14119972326345107,-0.02581541967801737,0.2079416976533386,73971661032.52173,0.008509220318412366,0.0009333370334683892,-2.401922307076307,4.979301888161361,18.145277777774027,18.145277777774027,4300.970519328701,43535.17270833333,Moderate (5.0-5.9)
2008-03-29 03:01:35.270,2008,13.257,125.524,37,5.7,11.0,5.3,4.6818181818181825,,,,,,,,,,,94388440451.15842,,,1.3055824196677335,8.499776830880773,25.53493865740893,25.53493865740893,4308.360180208336,43535.17270833333,Moderate (5.0-5.9)
2008-04-01 01:31:33.660,2008,19.987,122.128,27,5.1,7.0,5.4,4.6000000000000005,0.16419817945308104,1.0837079843903343,0.012027307355916535,0.08118175266958659,0.48254942433694675,2.472502405180242,0.10387602877677103,0.26690531713206084,-1.1999999999999966,0.2761675374960495,94816736623.61441,0.32166622450235705,0.03567399334725233,-1.8708286933869707,8.63733256105034,2815.9235030092677,28225.444556250004,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
